"店舗名","最寄駅","掲載URL","公式HP","取得先URL","HTTP","地図数","判定","理由","地図ラベル","緯度","経度","駅緯度","駅経度","駅からの距離m"
"ももこ","駒込駅南口","https://www.esthe-ranking.jp/otsuka/shop-detail/e78cccff-ef86-43b9-95a5-e2a49e7d2fef/","http://momoco.sh-pdm1.tokyo/","http://momoco.sh-pdm1.tokyo/","403","0","hold","座標候補なし","","","","","",""
"Relaxation","自由が丘駅正面口","https://www.esthe-ranking.jp/jiyugaoka/shop-detail/e239d885-bf5e-43c9-ae75-a8bfb450c382/","https://aroma-esthe.xyz/","https://aroma-esthe.xyz/","200","0","hold","座標候補なし","","","","","",""
"たんぽぽ","自由が丘駅北口","https://www.esthe-ranking.jp/jiyugaoka/shop-detail/2e369e8f-b478-4ae2-b42d-b3d993c92538/","http://dandelion.este88.com/","http://dandelion.este88.com/","200","0","hold","座標候補なし","","","","","",""
"SWEET ANGELS","秋津駅","https://www.esthe-ranking.jp/kumegawa/shop-detail/11830ed7-39a6-4080-9637-4b9f90fbac2d/","http://akitsuekimsg.xyz/","http://akitsuekimsg.xyz/","200","0","hold","座標候補なし","","","","","",""
"ブル","秋津駅","https://www.esthe-ranking.jp/kumegawa/shop-detail/504a68ea-bcfa-4019-93ce-e36d42593876/","http://himawari.sh-kdr.tokyo/","http://himawari.sh-kdr.tokyo/","200","1","hold","地図ラベルなし","","","","","",""
"Crystal～極上メンズエステ～","上石神井駅南口","https://www.esthe-ranking.jp/shakujii/shop-detail/25b6fbc1-44a3-4f50-b435-755578292f6c/","https://crystal.asoco.work/","https://crystal.asoco.work/","200","0","hold","座標候補なし","","","","","",""
"恋の季節","上石神井駅南口","https://www.esthe-ranking.jp/shakujii/shop-detail/53da5ad9-2b77-4e61-a61b-c0a23627e113/","http://kisetsu.iest.jp/","http://kisetsu.iest.jp/","200","0","hold","座標候補なし","","","","","",""
"スックジャイ","新大久保駅","https://www.esthe-ranking.jp/okubo/shop-detail/cab1b27f-4109-449b-8656-689d43d49be5/","https://suekjai.com/","https://suekjai.com/","200","0","hold","座標候補なし","","","","","",""
"マンゴスチン","新大久保駅","https://www.esthe-ranking.jp/okubo/shop-detail/68e88179-d78e-47cf-98d2-524c1efb14c3/","https://mangosteen-massage.com/","https://mangosteen-massage.com/","200","0","hold","座標候補なし","","","","","",""
"ふわふわ","神保町駅A5出口","https://www.esthe-ranking.jp/kanda/shop-detail/a127c4f0-ed15-4e50-ba97-72fd55d4b04e/","http://fuwa.sh-glo.tokyo/","http://fuwa.sh-glo.tokyo/","200","1","hold","地図ラベルなし","","","","","",""
"天使のきもち","神保町駅","https://www.esthe-ranking.jp/kanda/shop-detail/594c96dd-2399-4e68-bb91-54c6e016926d/","https://missyou-hujizawa.navi.mn/","https://missyou-hujizawa.navi.mn/","200","1","hold","地図ラベルなし","","","","","",""
"Lucky（ラッキー）","西葛西駅南口","https://www.esthe-ranking.jp/kasai/shop-detail/039d0db4-7a5e-4fd2-8bf1-e21b74424b9a/","http://luckky.sh-wqv.xyz/","http://luckky.sh-wqv.xyz/","200","1","hold","地図ラベルなし","","","","","",""
"やすらぎ","西葛西駅","https://www.esthe-ranking.jp/kasai/shop-detail/4d43422f-aee0-4c7b-9deb-e6e48178cec8/","https://yasuragi-nisikasai.iest.in/","https://yasuragi-nisikasai.iest.in/","200","1","hold","座標候補なし","","","","","",""
"スミレ","西新井駅東口","https://www.esthe-ranking.jp/kameari/shop-detail/aca37291-9fba-4dfe-9d32-f7cccd809fa8/","https://sumire.est-u.com/","https://sumire.est-u.com/","200","0","hold","座標候補なし","","","","","",""
"魅惑（みわく）","西新井駅","https://www.esthe-ranking.jp/kameari/shop-detail/aca36dc4-a200-4d22-8291-3803f4203f23/","http://sh-mho.hljshishyu.tokyo/","http://sh-mho.hljshishyu.tokyo/","403","0","hold","座標候補なし","","","","","",""
"Cinderella Girl","泉岳寺駅A3出口","https://www.esthe-ranking.jp/shinagawa/shop-detail/b54c5167-6d9f-44b2-903f-74c3b275caea/","http://cindyeste888.xyz/","http://cindyeste888.xyz/","200","0","hold","座標候補なし","","","","","",""
"僕の彼女","泉岳寺駅A3出口","https://www.esthe-ranking.jp/shinagawa/shop-detail/24cb5063-76cb-4261-804a-22eb33da8e2b/","http://izumiestheya.xyz/hi.ghke.work/","http://izumiestheya.xyz/hi.ghke.work/","200","0","hold","座標候補なし","","","","","",""
"Tiara","大井町駅・蒲田駅・大森町駅","https://www.esthe-ranking.jp/kamata/shop-detail/2de7a716-90f1-4cfd-9103-d8e75d06d0fd/","https://jpest.xyz/tiara/","https://jpest.xyz/tiara/","200","0","hold","座標候補なし","","","","","",""
"夜の恋人","大井町駅・蒲田駅・大森町駅","https://www.esthe-ranking.jp/kamata/shop-detail/cbf2b695-56ab-416c-964b-5b2e2a2ee626/","https://www.relaxsalon.xyz/ynkb/","https://www.relaxsalon.xyz/ynkb/","200","0","hold","座標候補なし","","","","","",""
"タイキ","大山駅","https://www.esthe-ranking.jp/ooyama/shop-detail/3c8f3023-0ea2-4573-aecb-49bf445a5fe8/","http://taiki.relaxease.com/","http://taiki.relaxease.com/","200","1","hold","座標候補なし","","","","","",""
"憩（イコイ）","大山駅南口","https://www.esthe-ranking.jp/ooyama/shop-detail/35af1aad-3c72-4752-8014-8c941e1d14da/","http://c-ikoi.work/","http://c-ikoi.work/","200","0","hold","座標候補なし","","","","","",""
"Touch （タッチ）","大泉学園駅","https://www.esthe-ranking.jp/nerima/shop-detail/42ca203c-d456-4a30-bba6-689296baddf1/","https://izumitouch.xyz/","https://izumitouch.xyz/","200","1","hold","地図ラベルなし","","","","","",""
"もしもし","大泉学園駅北口","https://www.esthe-ranking.jp/nerima/shop-detail/76d6affb-85d4-4a51-8137-c2ed19538d90/","http://moshimoshiest.xyz/kid.loas.tokyo/","http://moshimoshiest.xyz/kid.loas.tokyo/","200","0","hold","座標候補なし","","","","","",""
"BUA （ブア）","中板橋駅","https://www.esthe-ranking.jp/ooyama/shop-detail/9c633e4a-47b5-44b5-8434-2adc406195ad/","https://bua.relaxease.com/","https://bua.relaxease.com/","200","0","hold","座標候補なし","","","","","",""
"沁園","中板橋駅北口","https://www.esthe-ranking.jp/ooyama/shop-detail/550cd6ee-5ef4-470d-8c42-69773601d67f/","http://iyashiya.es-relax.info/","http://iyashiya.es-relax.info/","200","0","hold","座標候補なし","","","","","",""
"New Face（ニューフェイス）","町屋駅","https://www.esthe-ranking.jp/nippori/shop-detail/8ca44ce8-7849-43ba-bc10-f1f069aac7c7/","http://new-face.sh-rjb.tokyo/","http://new-face.sh-rjb.tokyo/","403","0","hold","座標候補なし","","","","","",""
"夕月","町屋駅1番出口","https://www.esthe-ranking.jp/nippori/shop-detail/55c43e5b-782c-4082-bfec-11428e078965/","https://late-moon.work/","https://late-moon.work/","200","0","hold","座標候補なし","","","","","",""
"ROSE（ローズ）","田無駅","https://www.esthe-ranking.jp/nishitokyo/shop-detail/f964f8d8-6e15-4cbd-aaaf-dbaee9cc0abe/","http://www.china-massage.work/","http://www.china-massage.work/","200","0","hold","座標候補なし","","","","","",""
"ピーチ","田無駅北口","https://www.esthe-ranking.jp/nishitokyo/shop-detail/f834792d-2b9e-4262-ac25-1842533931f4/","https://peach.pretty-girl.link/","https://peach.pretty-girl.link/","200","0","hold","座標候補なし","","","","","",""
"Only One","東十条駅北口","https://www.esthe-ranking.jp/akabane/shop-detail/aabb748f-f24b-46bb-89d4-31b3568eaf30/","https://onlyone-hj.iest.in/","https://onlyone-hj.iest.in/","200","1","hold","座標候補なし","","","","","",""
"癒しの森","東十条駅北口","https://www.esthe-ranking.jp/akabane/shop-detail/8ef45c54-228b-45c1-94c1-9f524d568ebd/","https://iyashinomori.listnavi.xyz/","https://iyashinomori.listnavi.xyz/","200","0","hold","座標候補なし","","","","","",""
"New Face","東新宿駅A1出口","https://www.esthe-ranking.jp/shinjuku/shop-detail/a6327aee-ee87-4a71-8bc6-7017a2d57cf0/","https://hi-msg.com/newface/","https://hi-msg.com/newface/","200","1","hold","駅から7.0km・範囲外","Niku no Hanamasa (Sangenjaya)","35.64325493559869","139.66907856404433","35.6978967","139.7075443","6999"
"蕾～つぼみ","東新宿駅","https://www.esthe-ranking.jp/shinjuku/shop-detail/022c5766-ca64-4fd8-8f07-da74ab6e3990/","http://www.tsubomi.eevjp.com/","http://www.tsubomi.eevjp.com/","200","0","hold","座標候補なし","","","","35.6978967","139.7075443",""
"オキニ","東村山駅東口","https://www.esthe-ranking.jp/kumegawa/shop-detail/1f681028-c9b7-41e5-9161-e9453b87ac3d/","https://azumaokini.store/access/","https://azumaokini.store/access/","200","2","hold","地図ラベルなし","","","","","",""
"愛の屋","東村山駅東口","https://www.esthe-ranking.jp/kumegawa/shop-detail/827ab0fc-9023-4c86-b5c0-bc90e5e526e3/","https://murayamaai.xyz/","https://murayamaai.xyz/","200","0","hold","座標候補なし","","","","","",""
"cocoa（ココア）","東陽町駅2番出口","https://www.esthe-ranking.jp/monnaka/shop-detail/a491c8ec-4642-4b28-a329-11b76325ba22/","http://coco.sh-her.tokyo/","http://coco.sh-her.tokyo/","403","0","hold","座標候補なし","","","","","",""
"グリーン","東陽町駅2番出口","https://www.esthe-ranking.jp/monnaka/shop-detail/6c2d2b21-6b91-46e7-96f4-d8dde761aa7d/","https://green.china-girl.work/","https://green.china-girl.work/","200","0","hold","座標候補なし","","","","","",""
"Rose Honey","幡ヶ谷駅西口","https://www.esthe-ranking.jp/hatsudai/shop-detail/ba908c7b-fc1d-4771-b02f-ddf233830470/","http://hatagayaloewe.xyz/","http://hatagayaloewe.xyz/","200","0","hold","座標候補なし","","","","","",""
"香り","幡ヶ谷駅北口","https://www.esthe-ranking.jp/hatsudai/shop-detail/cbce9ea3-9e2d-450e-9606-3feef7002e0e/","https://hatagayamassage.store/","https://hatagayamassage.store/","200","0","hold","座標候補なし","","","","","",""
"杏（あん）","つつじヶ丘駅","https://www.esthe-ranking.jp/chofu/shop-detail/402a5825-1f7f-41df-9a79-ef501747aed6/","https://anne.esytl.tokyo/","https://anne.esytl.tokyo/","200","1","hold","地図ラベルなし","","","","","",""
"暖安","ひばりヶ丘駅北口","https://www.esthe-ranking.jp/nishitokyo/shop-detail/a6c7a57d-c436-43c1-a9b8-3c5ea77754c5/","https://8danan8.wixsite.com/index","https://8danan8.wixsite.com/index","200","0","hold","座標候補なし","","","","","",""
"癒し姫","阿佐ヶ谷駅南口","https://www.esthe-ranking.jp/ogikubo/shop-detail/f56f026e-5d67-4888-b160-1f4a14ae4b57/","https://iyasi-hime.navi.mn/","https://iyasi-hime.navi.mn/","200","0","hold","座標候補なし","","","","","",""
"美心堂","一橋学園駅南口","https://www.esthe-ranking.jp/kumegawa/shop-detail/58fa0a33-1014-4278-9d81-213208c84e48/","https://www.bisin.work/","https://www.bisin.work/","200","0","hold","座標候補なし","","","","","",""
"美人魚","羽村駅東口","https://www.esthe-ranking.jp/haijima/shop-detail/91fc9030-e6b9-4875-942a-0b6b82824538/","http://www.bijingyo.refleshop.com/","http://www.bijingyo.refleshop.com/","200","0","hold","座標候補なし","","","","","",""
"Lucky girl","押上駅・錦糸町駅","https://www.esthe-ranking.jp/kinshicho/shop-detail/44f2b6fc-23e0-48f5-abfc-dc7c087b9b05/","https://luckygg-bisyojyo.navi.mn/","https://luckygg-bisyojyo.navi.mn/","200","2","hold","地図ラベルなし","","","","","",""
"やすらぎ","王子駅北口","https://www.esthe-ranking.jp/akabane/shop-detail/3347374c-9534-4f34-b793-c694323cd738/","https://tenpo5.iest.info/","https://tenpo5.iest.info/","200","0","hold","座標候補なし","","","","","",""
"色っぽい","下高井戸駅東口","https://www.esthe-ranking.jp/hatsudai/shop-detail/da3d060b-3f03-4bb3-8940-ec6defafa901/","https://www.iropoi.hp-navi.com/","https://www.iropoi.hp-navi.com/","200","0","hold","座標候補なし","","","","","",""
"Hinoki～檜～","河辺駅南口","https://www.esthe-ranking.jp/haijima/shop-detail/f43a93ae-51f2-4bb9-8c1c-68a83510f477/","http://relax-aroma.biz/","http://relax-aroma.biz/","200","0","hold","座標候補なし","","","","","",""
"蓮","花小金井駅北口","https://www.esthe-ranking.jp/kumegawa/shop-detail/5c4381e6-abb3-412b-8343-7d61386e74e0/","https://tairei.work/","https://tairei.work/","200","0","hold","座標候補なし","","","","","",""
"悠美","学芸大学駅","https://www.esthe-ranking.jp/jiyugaoka/shop-detail/940198d2-f1f0-41d8-93d6-a486bd020c35/","https://yumi.iest.in/","https://yumi.iest.in/","200","1","hold","座標候補なし","","","","","",""
"夏の花","茅場町駅1番出口","https://www.esthe-ranking.jp/nihonbashi/shop-detail/323efbe6-b47a-492d-8309-024c4001e72c/","https://natunohana.goaroma.xyz/","https://natunohana.goaroma.xyz/","200","1","hold","地図ラベルなし","","","","","",""
"HotLand","喜多見駅","https://www.esthe-ranking.jp/shimokitazawa/shop-detail/a48c8d93-2d54-4930-9f92-f36b8918acd7/","http://sh-hotland.xyz/","http://sh-hotland.xyz/","200","1","hold","地域範囲外","","","","","",""
"味蕾","亀戸駅・西大島駅","https://www.esthe-ranking.jp/kameido/shop-detail/d94b1d91-b776-4563-8e12-4169579e551a/","https://takaoka-rakuen.navi.mn/","https://takaoka-rakuen.navi.mn/","200","0","hold","座標候補なし","","","","","",""
"Golden Bouquet （ゴールデンブーケ）","京王線調布駅","https://www.esthe-ranking.jp/chofu/shop-detail/95466351-dde6-4332-a241-178efbc28ba3/","https://golden-bouquet.click/","https://golden-bouquet.click/","200","0","hold","座標候補なし","","","","","",""
"雅","京王相模原線京王永山駅北口","https://www.esthe-ranking.jp/fuchu/shop-detail/1a355f22-9877-4e87-a05a-d3ef951ea6b3/","http://www.miyabi.esturl.com/","http://www.miyabi.esturl.com/","200","0","hold","座標候補なし","","","","","",""
"Just you","駒込駅・巣鴨駅","https://www.esthe-ranking.jp/otsuka/shop-detail/c40306e9-cc7e-40d4-9e11-bb74cd9089fe/","https://rakuen-girlsminami.navi.mn/","https://rakuen-girlsminami.navi.mn/","200","0","hold","座標候補なし","","","","","",""
"リリナ","駒沢大学駅","https://www.esthe-ranking.jp/sangenjaya/shop-detail/b4d73afd-802b-498d-9efa-0d3dded062eb/","http://ririnakoma.xyz/","http://ririnakoma.xyz/","200","1","hold","地図ラベルなし","","","","","",""
"桜満開 リラクゼーション","恵比寿駅西口","https://www.esthe-ranking.jp/ebisu/shop-detail/7a0cfb6a-cdb2-40bf-807c-be1afd7e01b3/","http://sakuram.jpest.net/","http://sakuram.jpest.net/","200","1","hold","地図ラベルなし","","","","","",""
"ダリア","経堂駅南口","https://www.esthe-ranking.jp/shimokitazawa/shop-detail/896f2983-b6f9-4122-996c-ce8203e4c8be/","https://est-dahlia.com/","https://est-dahlia.com/","200","1","hold","地図ラベルなし","","","","","",""
"StarrySky","月島駅","https://www.esthe-ranking.jp/ginza/shop-detail/24aa7d85-32ef-4946-b61f-ebf3e0ed03fa/","https://starrysky.est888.com/","https://starrysky.est888.com/","200","0","hold","座標候補なし","","","","","",""
"美伶","五反田駅","https://www.esthe-ranking.jp/gotanda/shop-detail/e7115db8-e040-4dd1-86aa-01e564ccdbb4/","https://es-mirei.com/","https://es-mirei.com/","200","0","hold","座標候補なし","","","","","",""
"悠","五反野駅","https://www.esthe-ranking.jp/kameari/shop-detail/808a6330-f9e2-402a-a857-e0ed9a9e0d0f/","http://www.yuu.masg.info/","http://www.yuu.masg.info/","200","2","hold","地図ラベルなし","","","","","",""
"スマイル","高島平駅東口","https://www.esthe-ranking.jp/akabane/shop-detail/9a9b3add-b9d7-40c1-b9d1-610b5607bef8/","http://topclass-est.net/","http://topclass-est.net/","200","0","hold","座標候補なし","","","","","",""
"キラ美","桜上水駅","https://www.esthe-ranking.jp/hatsudai/shop-detail/cbc84f71-9a7b-457f-aa39-a331d8aaef4f/","http://kiramisaku.xyz/","http://kiramisaku.xyz/","200","2","hold","地図ラベルなし","","","","","",""
"桜花","桜新町駅南口","https://www.esthe-ranking.jp/sangenjaya/shop-detail/a55d9109-ebdd-45b9-81ce-8b6ba3e6327c/","https://sakura-smc.iest.xyz/","https://sakura-smc.iest.xyz/","200","0","hold","座標候補なし","","","","","",""
"ONLY～心愈～","四谷三丁目駅3番出口","https://www.esthe-ranking.jp/iidabashi/shop-detail/afaf745c-d9cd-4e57-8f39-68852fdec2b6/","http://only.este88.com/","http://only.este88.com/","200","1","hold","地図ラベルなし","","","","","",""
"ナムフォン","小岩駅南口","https://www.esthe-ranking.jp/kameido/shop-detail/921c0b9d-49d1-4b55-abd1-a34e05f399a0/","https://namfon-thaimassage.com/","https://namfon-thaimassage.com/","200","1","hold","地図ラベルなし","","","","","",""
"桜（サクラ）","小作駅東口","https://www.esthe-ranking.jp/haijima/shop-detail/7bdc14a2-a2fa-450a-8f03-d44f002a96d2/","https://sa-ku-ra.est.cm/","https://sa-ku-ra.est.cm/","200","0","hold","座標候補なし","","","","","",""
"花水木","小川町駅A7出口","https://www.esthe-ranking.jp/kanda/shop-detail/e22d6a46-5bd8-4f8e-912c-3d7833423202/","https://hanamizukikkm.m-es.net/","https://hanamizukikkm.m-es.net/","200","0","hold","座標候補なし","","","","","",""
"小魔女 （こまじょ）","小魔女（こまじょ）","https://www.esthe-ranking.jp/hatsudai/shop-detail/d28d56c8-c8b5-47d7-87e6-bc4685ae666f/","http://sakurakomajo.xyz/","http://sakurakomajo.xyz/","200","1","hold","地図ラベルなし","","","","","",""
"優々","昭島駅南口","https://www.esthe-ranking.jp/haijima/shop-detail/3aea73cb-2246-4fd0-b9e5-a38f85f0d413/","https://yuuyuu.esytl.tokyo/","https://yuuyuu.esytl.tokyo/","200","1","hold","地図ラベルなし","","","","","",""
"ゆうゆう","上井草駅南口","https://www.esthe-ranking.jp/shakujii/shop-detail/1a835e6f-9529-413a-a9e1-0d0fd8d40a56/","http://yuyu.est-u.com/","http://yuyu.est-u.com/","200","2","hold","地図ラベルなし","","","","","",""
"くろーばー","新橋駅烏森口","https://www.esthe-ranking.jp/shinbashi/shop-detail/aed9aae8-861c-46d1-8b57-928af7ac3141/","http://ueno502.galaxy.bindcloud.jp/","http://ueno502.galaxy.bindcloud.jp/","200","0","hold","座標候補なし","","","","","",""
"女子の楽園","新小岩駅・亀戸駅・西大島駅・小岩駅","https://www.esthe-ranking.jp/kameido/shop-detail/ef9589a5-d489-4ca1-aa7e-d64b1842395d/","https://rakuen-kogura.navi.mn/","https://rakuen-kogura.navi.mn/","200","0","hold","座標候補なし","","","","","",""
"温熱らくらくサロン","新板橋駅A3出口","https://www.esthe-ranking.jp/akabane/shop-detail/dba2788f-4c06-4856-a3e3-4a9f7b4835f5/","https://www.rakuraku-salon.tokyo/","https://www.rakuraku-salon.tokyo/","200","0","hold","座標候補なし","","","","","",""
"癒しの泉（いやしのいずみ）","森下駅","https://www.esthe-ranking.jp/kinshicho/shop-detail/ea515421-0483-4f19-8684-4ae222c6fa72/","http://yuquan.sh-jsc.tokyo/","http://yuquan.sh-jsc.tokyo/","200","2","hold","地図ラベルなし","","","","","",""
"こもれび","人形町駅A5出口","https://www.esthe-ranking.jp/nihonbashi/shop-detail/3b491c2d-253d-473c-821d-18f033e9b54f/","https://lavender.tyo.cm/","https://lavender.tyo.cm/","200","0","hold","座標候補なし","","","","","",""
"ときめき","清瀬駅北口","https://www.esthe-ranking.jp/nishitokyo/shop-detail/ee55f91d-dec4-4c24-b533-57313ce0c2d3/","http://kiyoseimsg.xyz/","http://kiyoseimsg.xyz/","200","0","hold","座標候補なし","","","","35.772084","139.5198187",""
"love forever永遠の愛（ラブフォーエバーえいえんのあい）","西国分寺駅","https://www.esthe-ranking.jp/kokubunji/shop-detail/1defe2a6-2522-442f-b82e-5a56d96cd263/","http://loveforever.sh-qia.tokyo/","http://loveforever.sh-qia.tokyo/","403","0","hold","座標候補なし","","","","","",""
"Baby face","西新井駅・竹ノ塚駅","https://www.esthe-ranking.jp/kameari/shop-detail/687d723c-95e2-49a8-bfac-0a1d29163c20/","https://angel-girllove.navi.mn/","https://angel-girllove.navi.mn/","200","2","hold","地図ラベルなし","","","","","",""
"Meet","西大島駅A1出口","https://www.esthe-ranking.jp/kameido/shop-detail/88e07ecc-b23c-4409-959c-69313fbe4c62/","http://meet.jpest.net/","http://meet.jpest.net/","200","1","hold","地図ラベルなし","","","","","",""
"温馨港","西日暮里駅より","https://www.esthe-ranking.jp/nippori/shop-detail/b1bbb892-a9ce-4b15-960d-9f1a79ed3abc/","https://onkyoukou.tyo.cm/","https://onkyoukou.tyo.cm/","200","0","hold","座標候補なし","","","","","",""
"秋","青砥駅","https://www.esthe-ranking.jp/kameari/shop-detail/a5610319-95bb-43b3-b45f-ddf056d8f1f1/","http://www.aki-aoto.com/","http://www.aki-aoto.com/","200","0","hold","座標候補なし","","","","","",""
"愛","青梅駅","https://www.esthe-ranking.jp/haijima/shop-detail/c1414bdb-c3a7-4cb8-9a74-00ae53d42773/","https://ai.est-relax.com/","https://ai.est-relax.com/","200","1","hold","地図ラベルなし","","","","","",""
"初の恋","赤坂見附駅2分","https://www.esthe-ranking.jp/akasaka/shop-detail/1698e8cc-158e-464e-842b-1bc29c88b665/","https://koi2025.estheya.com/","https://koi2025.estheya.com/","200","0","hold","座標候補なし","","","","","",""
"花〜hana〜","船堀駅南口","https://www.esthe-ranking.jp/kasai/shop-detail/d1337c99-7174-4d25-8f05-e39d46363dc8/","http://hana.relax88.com/","http://hana.relax88.com/","200","0","hold","座標候補なし","","","","","",""
"Secret（シークレット）","代々木駅A1出口","https://www.esthe-ranking.jp/shibuya/shop-detail/a97606a5-e6b2-4716-a426-7b7d76bfa513/","https://relax-massage.biz/","https://relax-massage.biz/","200","0","hold","座標候補なし","","","","","",""
"激アツのコイ","大井町駅・蓮沼駅","https://www.esthe-ranking.jp/kamata/shop-detail/74187780-ab18-40ce-8212-5766d7ccb4d8/","http://cxtyn8.mensrelax.net/","http://cxtyn8.mensrelax.net/","200","0","hold","座標候補なし","","","","","",""
"Thaniya Relax（タニヤリラックス）","池袋発～","https://www.esthe-ranking.jp/ikebukuro/shop-detail/501e1ce2-bda6-4bd1-84e7-91ebb9c9a5f6/","https://thaniya-relax.com/","https://thaniya-relax.com/","200","0","hold","座標候補なし","","","","","",""
"ラックン","中村橋駅","https://www.esthe-ranking.jp/nerima/shop-detail/602aa12e-ced7-4a22-ae5b-fbaa0828e2e4/","http://rakkun.relaxease.com/","http://rakkun.relaxease.com/","200","0","hold","座標候補なし","","","","","",""
"マカロン","仲御徒町3出口","https://www.esthe-ranking.jp/ueno/shop-detail/f2ab6581-e908-4001-91ff-cd41d57b096e/","http://www.macaron.esjoho.com/","http://www.macaron.esjoho.com/","200","0","hold","座標候補なし","","","","","",""
"Eclat","仲御徒町駅1出口","https://www.esthe-ranking.jp/ueno/shop-detail/77b5ec44-f5a2-4696-9c8f-7687e6ef95b4/","https://eclat-relax.com/","https://eclat-relax.com/","200","0","hold","座標候補なし","","","","","",""
"喜手～kishu～","仲御徒町駅出口1","https://www.esthe-ranking.jp/ueno/shop-detail/350673d6-d664-486f-8b25-2b6605537703/","https://www.okachi-mg.com/","https://www.okachi-mg.com/","200","0","hold","座標候補なし","","","","","",""
"Beautiful Girl（ビューティフルガール）","田原町駅2番出口","https://www.esthe-ranking.jp/ueno/shop-detail/b0817008-4fef-4cc2-aa2c-f2c715c94f68/","https://hw.est-u.com/","https://hw.est-u.com/","200","3","hold","地図ラベルなし","","","","","",""
"春の家","田町駅東口","https://www.esthe-ranking.jp/shinagawa/shop-detail/3c6ad76b-b9f8-46ce-9c8b-374050a6a6cb/","https://www.k-harunoie.info/","https://www.k-harunoie.info/","200","0","hold","座標候補なし","","","","","",""
"グリーン","東青梅駅南口","https://www.esthe-ranking.jp/haijima/shop-detail/8f49388e-0a15-4102-9fb1-14ddd49c894c/","http://es-green.link/","http://es-green.link/","200","0","hold","座標候補なし","","","","","",""
"優","東中野駅西口","https://www.esthe-ranking.jp/nakano/shop-detail/cda99710-15c0-4699-afb2-b5e51014d80c/","https://yuu.es-the.xyz/","https://yuu.es-the.xyz/","200","1","hold","経路地図または複数地点","","","","","",""
"いちご","湯島駅3番出口","https://www.esthe-ranking.jp/kamata/shop-detail/2ebba615-17b9-4a36-ae57-894a968b953b/","https://hi-msg.com/ichigo-503/","https://hi-msg.com/ichigo-503/","200","0","hold","座標候補なし","","","","","",""
"ワンディーディー","内幸町駅","https://www.esthe-ranking.jp/shinbashi/shop-detail/c6088eee-d51f-45dc-b462-1be566dd69d4/","https://www.wandeedee.jp/","https://wandeedee.jp/","200","1","hold","座標候補なし","","","","","",""
"蜜みつ","日暮里駅・鶯谷駅","https://www.esthe-ranking.jp/nippori/shop-detail/20c46248-3d00-407f-a81a-61226397ae4c/","https://tenshi-hada2.navi.mn/","https://tenshi-hada2.navi.mn/","200","2","hold","地図ラベルなし","","","","","",""
"みなみ","日暮里駅東口より","https://www.esthe-ranking.jp/nippori/shop-detail/15330a82-1910-4d0f-aa09-27f3b95454bd/","http://es-minami.com/","http://es-minami.com/","200","0","hold","座標候補なし","","","","","",""
"台湾の健康マッサージ","入谷駅一番口","https://www.esthe-ranking.jp/nippori/shop-detail/fa6c45a2-d391-4839-b4f5-bf56d33e9123/","http://kys-sawayaka.work/","http://kys-sawayaka.work/","200","1","hold","経路地図または複数地点","","","","","",""
"Victoria（ヴィクトリア）","馬喰町駅","https://www.esthe-ranking.jp/nihonbashi/shop-detail/49df2fe5-b625-4cd0-b30a-cbf8113ac1f5/","http://victoria.sh-ujp.xyz/","http://victoria.sh-ujp.xyz/","403","0","hold","座標候補なし","","","","","",""
"relalice（リラリス）","拝島駅南口","https://www.esthe-ranking.jp/haijima/shop-detail/4d3bdb8a-c130-4bdb-bd10-a84ee6a14c85/","http://koi.este88.com/","http://koi.este88.com/","200","0","hold","座標候補なし","","","","","",""
"Candy（キャンディ）","八丁堀駅B2出口","https://www.esthe-ranking.jp/tokyo/shop-detail/37aaacd7-4ac9-4e7e-92b6-4d074a2cd4c7/","https://es-candy.info/","https://es-candy.info/","200","0","hold","座標候補なし","","","","","",""
"Golden Rose","板橋本町駅A2出口","https://www.esthe-ranking.jp/akabane/shop-detail/081da73c-74dc-4389-9e98-fb8afd115d2c/","https://golden-r.relaxjp.com/access.html","https://golden-r.relaxjp.com/access.html","200","0","hold","座標候補なし","","","","","",""
"魅惑の世界","飯田橋駅東口","https://www.esthe-ranking.jp/iidabashi/shop-detail/bd58f8d1-7944-46e9-84cc-5da0158a9197/","http://symr.sh-em.tokyo/","http://symr.sh-em.tokyo/","200","1","hold","地図ラベルなし","","","","","",""
"癒しの空間","飯田橋駅A5","https://www.esthe-ranking.jp/iidabashi/shop-detail/0d201a04-585c-4ea9-9d60-1939a3c07fc5/","https://healing-home.iest.in/","https://healing-home.iest.in/","200","0","hold","座標候補なし","","","","","",""
"Pandora（パンドラ）","浜松町駅南口","https://www.esthe-ranking.jp/shinagawa/shop-detail/071bc40e-ba0d-4b59-8753-bae090498a58/","http://www.es-tokyo.link/","http://www.es-tokyo.link/","200","0","hold","座標候補なし","","","","","",""
"韓美AKARIサロン","浜松町北口","https://www.esthe-ranking.jp/shinagawa/shop-detail/a81c53f5-5e45-4927-8d57-8b868abc797c/","https://kanbiakari.com/","https://kanbiakari.com/","200","0","hold","座標候補なし","","","","","",""
"さくら","不動前駅","https://www.esthe-ranking.jp/meguro/shop-detail/4724b1fc-e27a-4e9a-9046-bcf83be7a678/","https://sakura.healrelax.info/","https://sakura.healrelax.info/","200","2","hold","地図ラベルなし","","","","","",""
