店舗名,最寄駅,住所または座標,緯度,経度,掲載URL,オフィシャルHP,備考,電話,営業
ひまわり,豊橋駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/toyohashi/shop-detail/b7d08333-7e07-4c7a-a6e6-1d19bbb19b81/,http://www.toyohashi-0005.xyz/,六本木・麻布十番,0532-53-1775,12:30～LAST
奇跡の薔薇,鶴舞駅6番出口,"35.153614, 136.91357",35.153614,136.91357,https://www.esthe-ranking.jp/tsurumai/shop-detail/d5466e9c-818d-4ac7-a491-3d7b9117a067/,https://kisekinobara.eei.jp/,鶴舞駅から近くてアクセス抜群！心まで癒されるマッサージをご体験頂けます♪,080-6666-3344,11:00～翌 03:00
出会い,上前津駅6番出口,愛知県名古屋市中区上前津1-14-11,34.97838656177299,137.13939701353192,https://www.esthe-ranking.jp/tsurumai/shop-detail/a51dc4e8-c6cd-4d83-ba5a-e667c945fbd5/,https://deai.eey.jp/,上前津のリラクゼーション出会いです♪ 上前津駅6番出口から近くてアクセス抜群！美人セラピストの笑顔と共に、ここでしか得ることのできない満足感をご提供します。セラピストが与える贅沢な安らぎに包まれることで、また次の日も頑張れること間違いなし♪,080-6696-1215,12:00～翌 03:00
Sugar spot（シュガースポット）,上前津駅12番出口,"35.158286, 136.906841",35.158286,136.906841,https://www.esthe-ranking.jp/tsurumai/shop-detail/89223198-c5fe-44c6-a1f8-5ea45e039120/,https://sugarspot.eei.jp/,新規OPEN！「Sugar spot（シュガースポット）」上前津駅 12番出口から徒歩１分！駅チカ！クーポンあり！身体はもちろんのこと心も癒されること間違いなしです！,070-9193-3796,13:00～LAST
ドキドキ学園,大須観音駅,"35.15957150652624, 136.89103479292328",35.15957150652624,136.89103479292328,https://www.esthe-ranking.jp/tsurumai/shop-detail/43cef44d-c470-4bdb-a2a8-4e4b6034764f/,https://dokidokigakuen.eei.jp/,六本木・麻布十番,090-5364-7477,11:00～LAST
marron（マロン）,上前津駅8番出口,愛知県名古屋市中区大須3-44-44,,,https://www.esthe-ranking.jp/tsurumai/shop-detail/bc1d4835-e14f-48f3-81d5-26aed87ff674/,https://mugennoaroma.eei.jp/,駐車場：コインパーキングをご利用ください,080-3066-6298,12:00～翌 02:00
女神の指先,上前津駅10番出口,"35.157500258875565, 136.90610768833173",35.157500258875565,136.90610768833173,https://www.esthe-ranking.jp/tsurumai/shop-detail/14e9402a-6a29-4295-97ab-dc43cd36202f/,https://megaminoyubisaki.eei.jp/,中区のリラクゼーション【女神の指先】です♪上前津駅から近くてアクセス抜群！今までに体験したことのない気持ちよさをご堪能下さい。心の籠った本格施術で心身ともにご満足いただけるはず。永遠に続いてほしいと思えるほどの癒しの時間をぜひご堪能くださいませ,090-9182-1688,11:30～翌 03:00
だんぼぼ,新豊田駅・豊田市駅・大門駅・三河安城駅,"35.083209482029446, 137.1514105",35.083209482029446,137.1514105,https://www.esthe-ranking.jp/toyota/shop-detail/83ef4e19-e2af-497b-99c3-c723e8583d25/,https://jpest.xyz/tnbobo/,六本木・麻布十番,050-6882-8740,11:00～翌 02:00
DiamondLilly（ダイヤモンドリリー）,豊明駅,"35.0570157775922, 137.01692090141896",35.0570157775922,137.01692090141896,https://www.esthe-ranking.jp/komaki/shop-detail/282afaa9-f753-4aa2-966b-eaa578a258f4/,https://diamondlilly.eei.jp/,駐車場：店舗前に2台、隣(手前)の月極駐車場の17番になります。,090-5895-7742,12:00～翌 03:00
楽美,吉良吉田駅,"34.79586389869789, 137.06723700000003",34.79586389869789,137.06723700000003,https://www.esthe-ranking.jp/toyota/shop-detail/e9c3404b-b8fa-408d-9807-90a711e2ba5a/,http://miraku.sh-lbr.tokyo/,六本木・麻布十番,090-7385-3203,11:00～翌 02:00
水仙花（すいせんか）,瑞穂運動場西駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/toyohashi/shop-detail/15a5a346-22fb-4740-995d-eeb0b12b84e1/,http://daffodil.xin-dfgi.online/,稲荷口駅付近着きましたら電話してください,090-7886-0649,12:00～翌 03:00
鑫（シン）,名古屋駅,"35.17010345186054, 136.87643000000827",35.17010345186054,136.87643000000827,https://www.esthe-ranking.jp/nagoya/shop-detail/c3a8e41b-8598-40cb-a0fc-dacc7182b752/,https://sin.zzm.jp/,太閤通口よりビックカメラ方面へ、牛次郎様（ラーメン屋）付近に着いたらTEL下さい,090-8225-8666,12:00～翌 04:00(受付：11:00～翌3:00)
月姫,千種駅,"35.169887607850576, 136.93154178946412",35.169887607850576,136.93154178946412,https://www.esthe-ranking.jp/shinsakae/shop-detail/a3672e48-1b2f-45b8-8313-a3be34928590/,https://skrnren.est-relax.com/,コメダ珈琲店 千種駅前店に着きましたら、電話ください。,090-2123-4395,12:00～翌 03:00
ぷにぷに,新豊田駅,"35.087172, 137.151443",35.087172,137.151443,https://www.esthe-ranking.jp/toyota/shop-detail/7fd55205-16f4-4a4e-bbb2-0f4f6e678678/,https://punipuni.eei.jp/,豊田市のリラクゼーション【ぷにぷに】です♪ 新豊田駅から近くてアクセス抜群！,090-1097-4066,11:00～LAST
夜の癒し女神,平針駅,愛知県名古屋市天白区平針３丁目５０８,,,https://www.esthe-ranking.jp/showa/shop-detail/0c833206-3240-4f66-9293-953795cff866/,http://zyda.sh-luy.tokyo/,有料駐車場に着きましたら、お電話ください。,080-5892-1888,11:00～翌 03:00
美桜,豊橋駅,愛知県豊橋市飯村北3-23-9,,,https://www.esthe-ranking.jp/toyohashi/shop-detail/17f4c453-7290-4748-8ce8-fa6cbe2b95cd/,https://peachlove.eev.jp/,豊橋駅から近くてアクセス抜群☆美桜☆笑顔が自慢のセラピストの手で、至福の時間をご提供いたします。体の疲れが気になるときはぜひ一度当店へお越しくださいませ♪,080-3067-5702,11:00～LAST
Secret香気,八田駅,"35.14930124227533, 136.85329910752242",35.14930124227533,136.85329910752242,https://www.esthe-ranking.jp/nagoya/shop-detail/32c5a307-8b7d-4815-b4de-ad7f3c10a839/,https://kakurega.eei.jp/,八田駅から近くてアクセス便利。身体はもちろん心まで満たされるサービスをお届けいたします。体の事を考えた,080-8574-9653,10:30～翌 03:30
夜の恋人,太閤通駅,愛知県名古屋市中村区竹橋町２８−２１,,,https://www.esthe-ranking.jp/nagoya/shop-detail/09c9cb3a-80b2-4bf8-b345-775398c63aa6/,http://rose.xin-dfgi.online/,地図付近着きましたら電話してください,090-7145-9216,12:00～翌 03:00
夜の香り,丸の内駅3号番口,丸の内駅 愛知県,,,https://www.esthe-ranking.jp/sakae/shop-detail/051a851f-7b3f-45f1-89ad-76f4738ecb72/,http://scent-night.menzu-fbv.sbs/,六本木・麻布十番,070-8570-8969,24時間営業
メロン,栄駅,愛知県名古屋市中区新栄１丁目12-21,,,https://www.esthe-ranking.jp/sakae/shop-detail/5b22d1db-8307-4b10-b2ff-86843848b346/,http://melon.refle.shop/,駐車場 お近くコインパーキングあり,090-6083-6868,24時間営業
バーバラ,大曽根駅,"35.192648331319894, 136.93787841481148",35.192648331319894,136.93787841481148,https://www.esthe-ranking.jp/kurokawa/shop-detail/dcc9b31f-b847-41af-b0c9-d5d765b1ee15/,https://barbara.ddv.jp/,東区大曽根のリラクゼーション【バーバラ】です♪ 大曽根駅から近くてアクセス抜群！,080-2515-4348,12:00～翌 03:00
Secret（シークレット）,黒川駅,"35.198148728139195, 136.9128521396132",35.198148728139195,136.9128521396132,https://www.esthe-ranking.jp/kurokawa/shop-detail/4504cc8d-1f0a-4ae5-9213-c37e8ab6e72f/,https://secret.eeh.jp/,北区のリラクゼーション【Secret~シークレット】です♪ 黒川駅から近くてアクセス抜群！ 落ち着いた雰囲気の店内で疲れた体をリフレッシュして頂けるよう、心掛けて施術しています。 心のこもったサービスによって、疲れやストレスの解消を体感します！,070-7422-3129,12:00～翌 05:00
韓国美少女マッサージ,藤が丘駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/hoshigaoka/shop-detail/26713eb8-1e9e-48ea-8a6d-f895b558bc03/,https://bijinn-massage.navi.mn/,六本木・麻布十番,090-4088-3113,24時間営業
Love Queen,藤が丘駅,"35.191409, 136.996152",35.191409,136.996152,https://www.esthe-ranking.jp/hoshigaoka/shop-detail/b860bb38-ab95-403b-be10-a6cf1147967b/,https://lovequeen.bdd.jp/,【LoveQueen】喜多山駅から近くてアクセス抜群！皆様が元気になれるような極上な時間を味わっていただけます。疲れ具合に合わせた癒しの技で虜になること間違いなし♪体の疲れが気になるときはぜひ一度当店へお越しくださいませ♪,090-6428-9226,12:00～翌 02:00
ゴシップガール,藤が丘駅,愛知県名古屋市名東区藤見が丘１２９−２,,,https://www.esthe-ranking.jp/hoshigaoka/shop-detail/c269ec38-4ef0-4104-a9fc-4e0d1dfa9da4/,http://gossip.refle.shop/,ファミリーマート 藤が丘南店のお近くに着いたら、ご連絡ください。,070-2616-3435,24時間営業
Mellia（メリア）,藤が丘駅,"35.18592253571445, 137.02305967241116",35.18592253571445,137.02305967241116,https://www.esthe-ranking.jp/hoshigaoka/shop-detail/f965866b-22fa-4118-8e6f-1921678d7edc/,http://mellia.refle.shop/,藤が丘駅から徒歩6分,090-1721-8360,11:00～翌 01:00
癒し処 鈴蘭（すずらん）,瓢箪山駅,愛知県名古屋市守山区西新9-1,,,https://www.esthe-ranking.jp/moriyama/shop-detail/bc8f37ec-ac10-4a38-b19a-a2501ddaf7ee/,https://suzuran.ooa.jp/,守山区に【癒し処 鈴蘭~すずらん】が新規オープン♪瓢箪山駅から近くてアクセス抜群！,080-9484-4412,11:00～LAST
kiss,小幡駅,愛知県名古屋市守山区菱池町１０−５,,,https://www.esthe-ranking.jp/moriyama/shop-detail/12f4e04d-fa14-4e65-89b1-56fe6f8f6c9f/,http://sweet-temptation.menzu-iio.sbs/,地図の位置に着きましたら、ご連絡ください。,080-4848-6688,24時間営業
Oh！姉さん,庄内緑地公園駅,"35.21725180997585, 136.88365534189413",35.21725180997585,136.88365534189413,https://www.esthe-ranking.jp/otai/shop-detail/36ca6e7a-d2ae-4e08-b36d-35ef37fc73d4/,https://hapihapihappy.eei.jp/,庄内緑地公園駅から近くてアクセス抜群！,070-2250-8374,12:00～翌 03:00
夢の媚薬,庄内緑地公園駅,"35.21760819901787, 136.88231869367868",35.21760819901787,136.88231869367868,https://www.esthe-ranking.jp/otai/shop-detail/83cc71f6-ffd7-446e-8aea-6eef86c4fc38/,https://yumenobiyaku.eei.jp/,駐車場：近隣のコインパーキングをご利用ください（最寄り：名鉄協商パーキング 南川町）,080-3280-6688,12:00～翌 03:00
エ～MISSYOU,高畑駅,"35.140648, 136.854099",35.140648,136.854099,https://www.esthe-ranking.jp/tokaidori/shop-detail/c334d233-7cb6-40af-bdc2-025e35707ea1/,https://emissyou.eei.jp/,駐車場 近くにコインパーキングあります。,080-9981-3760,12:00～LAST
Jasmine,高畑駅,"35.13293237853796, 136.8428139999999",35.13293237853796,136.8428139999999,https://www.esthe-ranking.jp/tokaidori/shop-detail/99725788-3905-43f4-84dc-82465f88c9f1/,https://cyuhouse.eei.jp/,高畑駅・南荒子駅から近くてアクセス抜群！,090-5647-0106,12:00～LAST
anan（アンアン）,大高駅,愛知県名古屋市緑区鳴海町下汐田152番地6,,,https://www.esthe-ranking.jp/kurokawa/shop-detail/5eddd2a8-e014-445d-acc6-e9c211160edd/,https://anan.eev.jp/,緑区のリラクゼーション【anan~アンアン】です♪ 大高駅から近くてアクセス抜群！,080-1888-6104,12:00～LAST
海の癒,笠寺駅,愛知県名古屋市南区本地通１丁目５,,,https://www.esthe-ranking.jp/kasadera/shop-detail/73522186-3ab7-48c4-a3cc-69c0c0c6e097/,http://healing-sea.menzu-iio.sbs/,笠寺駅 に着きましたら、ご連絡ください。,080-6020-6888,12:00～翌 03:00
もみもみ,柴田駅,愛知県名古屋市南区柴田本通１丁目５−６,,,https://www.esthe-ranking.jp/kasadera/shop-detail/40e2fbfa-4d0b-47a2-a2a9-6fc3b3dfb0fb/,https://kawaii-esute.navi.mn/,六本木・麻布十番,070-4140-6294,24時間営業
秘密な気持ち,上挙母駅・一ツ木駅・三河安城駅,"34.97058914948223, 137.06158439998327",34.97058914948223,137.06158439998327,https://www.esthe-ranking.jp/toyota/shop-detail/2b1ab1f4-0cb8-4bda-91c4-12782147f1e6/,http://secret-feelings.xin-dfgi.online/,丸源ラーメン 豊田下市場店着きましたら電話してください,070-4756-6331,12:00～翌 03:00
ねぇウチくる!?,東刈谷駅,愛知県刈谷市板倉町1丁目12-3,,,https://www.esthe-ranking.jp/toyota/shop-detail/045ce7ec-2d17-41d1-8336-d94c2f768d30/,https://neeuchikuru.eei.jp/,お近くに着いたら、ご連絡ください,050-6863-2973,11:00～翌 02:00
泡のやすらぎ,刈谷駅,愛知県刈谷市相生町１丁目８−１,,,https://www.esthe-ranking.jp/toyota/shop-detail/1a77d8eb-097b-4618-917c-95b59831b175/,http://awa.sh-yi.tokyo/,駐車場あり,090-9505-7276,10:00～翌 04:00
流れ星,上前津駅,"35.15600829633629, 136.91019941412233",35.15600829633629,136.91019941412233,https://www.esthe-ranking.jp/tsurumai/shop-detail/26421e60-9de4-4379-95ea-41565cba875d/,http://comets.menzu-fbv.sbs/,地図の位置に着きましたら、ご連絡ください。,090-5769-3067,11:00～LAST
美人,平針駅,"35.12402692871817, 137.00061598405978",35.12402692871817,137.00061598405978,https://www.esthe-ranking.jp/showa/shop-detail/782af2ec-01f5-44f8-bffe-ad785fb05be8/,https://fantasy-meng.navi.mn/,六本木・麻布十番,050-6879-2567,24時間営業
泡泡夢,平針駅,"35.1217434839129, 137.0088340714458",35.1217434839129,137.0088340714458,https://www.esthe-ranking.jp/showa/shop-detail/cfc404a8-1a15-40d9-b9ac-fa353b225739/,https://taiwanhoney.eei.jp/,六本木・麻布十番,090-5129-3646,24時間営業
二人の世界,日進駅,"35.11959610668652, 137.04874468552174",35.11959610668652,137.04874468552174,https://www.esthe-ranking.jp/komaki/shop-detail/d30bfea3-cce0-45b1-860b-6d7086ea913a/,http://enioy.sh-lbr.tokyo/,駐車場あり,080-9533-0299,24時間営業
愛Angel（アイエンジェル）,豊明駅,"35.05231260930091, 137.0086225047341",35.05231260930091,137.0086225047341,https://www.esthe-ranking.jp/komaki/shop-detail/e8dcfa32-3042-4616-b9cd-83091d8f130c/,https://aiangel.eev.jp/,駐車場完備で、お車でもお気軽にご来店いただけます。明るく親しみやすい美人セラピストが多数在籍しており、丁寧な接客と心を込めた施術で多くのお客様にご好評いただいております。癒しと安らぎの時間を、ぜひ当店でお楽しみください♪,080-3872-1777,11:00～LAST
夢,蟹江駅,愛知県海部郡蟹江町今二之坪５３−１,,,https://www.esthe-ranking.jp/owari/shop-detail/a7b4219c-7afe-4426-bb7e-a77edd05a529/,http://dream.menzu-cbf.sbs/,蟹江駅付近着きましたら電話してください,090-4059-5870,24時間営業
とろけるhoney,徳重・名古屋芸大駅,"35.25178565987065, 136.87411003100533",35.25178565987065,136.87411003100533,https://www.esthe-ranking.jp/owari/shop-detail/d9fd30c6-dd57-4ded-8b00-b67692da1f1b/,https://torokeruhoney.eev.jp/,地図のところ（月極駐車場）に着きましたらお電話して下さい,090-5335-2054,11:00～翌 04:00
キスの楽園,稲沢駅,"35.24822478151274, 136.81617291673268",35.24822478151274,136.81617291673268,https://www.esthe-ranking.jp/owari/shop-detail/f686ca01-e673-4548-ada1-da06c3a4d0c9/,https://kissnorakuen.eeh.jp/,駐車場あり ※ご予約時に案内いたします,080-8071-9517,11:00～翌 03:00
美人のキス,稲沢駅,愛知県稲沢市小池２丁目１２−１７,,,https://www.esthe-ranking.jp/owari/shop-detail/3c956320-7a33-4923-8ccc-5d0df4afe618/,http://beautiful-kiss.menzu-ika.sbs/,地図の位置に着きましたら、ご連絡ください。,080-2396-9043,10:30～翌 03:00
秘密の楽園,奥町駅,"35.32689240705596, 136.75854692717576",35.32689240705596,136.75854692717576,https://www.esthe-ranking.jp/owari/shop-detail/a6d928a9-e5dd-4966-b709-0b598e340ed0/,https://himitunorakuen.eei.jp/,駐車場あります,080-9871-7965,11:00～翌 03:00
秘書の薫り,共和駅,愛知県大府市東新町2丁目,,,https://www.esthe-ranking.jp/chita/shop-detail/dd1ee958-157c-4b75-894f-527bb6bd93d6/,https://meromeromeron.eei.jp/,駐車場：コインパーキングをご利用ください,080-2637-6008,24時間営業
色っぽい,共和駅,愛知県大府市東新町3丁目,,,https://www.esthe-ranking.jp/chita/shop-detail/3b8332a1-7172-4c84-9eb7-c86662b855db/,https://honeymilk.eei.jp/,六本木・麻布十番,090-4544-4084,10:00～翌 04:00
心ゆくままで,尾張横須賀駅,"35.01021438739203, 136.8857875972128",35.01021438739203,136.8857875972128,https://www.esthe-ranking.jp/chita/shop-detail/2a0c974f-e66b-46ac-bd2c-2ad1866b60e4/,https://lspa.eei.jp/,尾張横須賀駅近くのリラックス,070-1640-2900,10:30～翌 03:30
花音（半田）,成岩駅,"34.887401, 136.921632",34.887401,136.921632,https://www.esthe-ranking.jp/chita/shop-detail/f522f805-4441-4d88-8431-c658ce5e1fa9/,https://kanon.zzh.jp/,駐車場 店舗前2台あります、裏駐車場1台あります。,080-9546-9089,11:00～翌 05:00
快楽園,大府駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/chita/shop-detail/7e37a10b-104b-44a7-a16f-e64b3d66e6d8/,https://munusspa-fzsrx2yg.manus.space/,六本木・麻布十番,080-5328-6786,11:00～LAST
泡リフレ極SPA,豊橋駅・牛久保駅・諏訪町駅,"34.748583, 137.374694",34.748583,137.374694,https://www.esthe-ranking.jp/toyohashi/shop-detail/2baf93b8-7700-453b-a539-eb0ed66d18e4/,http://spa.pla-dx.cfd/,六本木・麻布十番,090-6596-2666,24時間営業
Love you,豊橋駅,愛知県豊橋市神野新田町ロノ割172-1,,,https://www.esthe-ranking.jp/toyohashi/shop-detail/5816e8b6-9a0f-4598-b01b-119cf5875f3f/,https://loveyou.bdd.jp/,駐車場 3台あり ２Fの枠に車をお停めください,080-5817-6789,12:00～LAST
スマイル,名古屋駅1番口,愛知県名古屋市中村区名駅２丁目２９,,,https://www.esthe-ranking.jp/nagoya/shop-detail/35e725f8-d376-4149-8a62-c384bf6b9775/,http://smael.menzu-kio.sbs/,名古屋駅1番口に着きましたら、ご連絡ください。,070-8479-7967,10:00～翌 03:00
Rose Spa,岩塚駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/nagoya/shop-detail/077457a0-f62e-4528-b06f-84c970554fe4/,http://rosespaaa.mensest.xyz/,六本木・麻布十番,050-6882-8816,11:00～翌 02:00
喜顔,久屋大通駅3A出口,"35.17508189377148, 136.89618315688654",35.17508189377148,136.89618315688654,https://www.esthe-ranking.jp/sakae/shop-detail/791b0780-26ec-41a2-a2cd-5543f8be48bd/,http://kigan.sh-tr.tokyo/,健康な毎日には、女性の力は不可欠です。当店で楽しい時間をお過ごしで、心地よい気持ちに元気を取り戻してね、元気なあなたが一番です！,090-2350-9851,24時間営業
ラブリーハニー,栄駅,"35.1657750963383, 136.91160131779088",35.1657750963383,136.91160131779088,https://www.esthe-ranking.jp/sakae/shop-detail/83bdb7ce-2ec1-4e69-9336-39fa4defd9e9/,https://lovelyhoney.eei.jp/,地下鉄「栄」・「矢場町」駅から徒歩5分,080-4967-6885,24時間営業
癒し,今池駅4番出口,愛知県名古屋市千種区池下１丁目１０−１,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/5cd06f0c-05ea-4f8a-bbc4-11feeb46df2e/,http://healing.menzu-mao.sbs/,六本木・麻布十番,080-6422-8612,10:30～翌 03:00
花火kiss,千種駅,愛知県名古屋市千種区内山３丁目２５−６,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/67753855-7340-4d3d-b84a-bd107dd6f65e/,https://hana-kissesute.navi.mn/,六本木・麻布十番,080-1026-5102,10:00～翌 02:00
妃美,今池駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/shinsakae/shop-detail/16d26500-2438-4663-a51d-08374966bb37/,https://shop2.es-johokan.com/kimi-i/,六本木・麻布十番,080-4531-1166,10:00～翌 01:00
初恋の気持ち,金山駅北口,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/kanayama/shop-detail/343add1c-b1ba-445e-9fda-5c1d02824a10/,https://nighttime-play.navi.mn/,六本木・麻布十番,090-1328-0337,09:30～翌 03:30
台湾20代リラクゼーション,金山駅,"35.14397671266897, 136.9009805075525",35.14397671266897,136.9009805075525,https://www.esthe-ranking.jp/kanayama/shop-detail/74d9c39d-1098-4ae5-8a6d-ee549d99ba82/,http://relaxation.menzu-xba.sbs/,金山駅徒歩1分・24時間営業。,070-8457-7885,24時間営業
蛍（ほたる）,尾頭橋駅,"35.14402360574186, 136.8939819985363",35.14402360574186,136.8939819985363,https://www.esthe-ranking.jp/kanayama/shop-detail/76d34c7e-93d6-475a-a6ba-bdde0096b17a/,https://hotaru.zzs.jp/,金山のリラクゼーション【蛍~ほたる】です♪ 尾頭橋・金山から近くてアクセス抜群！,080-2958-4680,10:00～17:00(定休日：土・日曜日)
台湾楽園,金山駅,愛知県全域名古屋・名駅・納屋橋栄新栄町・千種・今池金山・熱田黒川・大曽根星ヶ丘・藤が丘守山・小幡小田井・比良東海通・高畑笠寺・柴田堀田・新瑞橋大須・鶴舞名古屋・昭和区・天白区小牧・春日井尾張・一宮知多・大府・半田西三河・豊田・岡崎東三河・豊橋・豊川,,,https://www.esthe-ranking.jp/kanayama/shop-detail/8a14131e-1a3d-4867-9e90-36d7cb36c0dd/,http://beauty.xin-ijki.online/,金山駅徒歩1分・24時間営業。,070-8993-8388,24時間営業
夢心地（ユメゴコチ）,茶屋ヶ坂駅,愛知県名古屋市千種区赤坂町１丁目３５−２,,,https://www.esthe-ranking.jp/kurokawa/shop-detail/1f7ca877-664b-486a-ad39-4cb3096d6b0e/,http://dream-heart.menzu-xba.sbs/,茶屋ヶ坂駅に着きましたら、ご連絡ください。,070-8539-9988,12:00～LAST
エリ☆,大曽根駅,"35.189574048338955, 136.93246532898564",35.189574048338955,136.93246532898564,https://www.esthe-ranking.jp/kurokawa/shop-detail/6b0f6bd3-2ad5-445e-8c32-8f4c06b5d966/,https://eri.qdd.jp/,新規OPEN記念！18時まで、１万円以上のコース限定1000円OFF！駅から近くてアクセス抜群！,090-9912-5868,12:00～翌 02:00
フレンチ・キス,一社駅,"35.16786261071631, 136.99585900403267",35.16786261071631,136.99585900403267,https://www.esthe-ranking.jp/hoshigaoka/shop-detail/7c3ea3f9-07d6-4550-9bb4-fd4566680448/,https://gokurakubanana.eei.jp/,ローソン 一社駅前店 付近でお電話して下さい,090-3084-4152,24時間営業
OnlyOne（オンリーワン）,印場駅,愛知県尾張旭市庄南町4丁目3-1,,,https://www.esthe-ranking.jp/moriyama/shop-detail/8eaf93a9-c6eb-437c-90d1-ba44abc927a3/,https://onlyone.xxo.jp/,店舗裏駐車場、裏口からの入店が便利です,070-8992-6667,12:00～翌 02:00(最終受付：翌1:00)
森林,稲永駅,愛知県名古屋市港区錦町１５−２１,,,https://www.esthe-ranking.jp/tokaidori/shop-detail/7db0089a-d690-47db-8bac-8ee63785a550/,https://shinrin.oos.jp/,六本木・麻布十番,080-8807-7430,11:00～LAST
上海養生館,高畑駅,愛知県名古屋市中川区的場町３丁目61−１０２,,,https://www.esthe-ranking.jp/tokaidori/shop-detail/ed3fbd39-843f-4251-b066-9954f03e22a0/,http://yoshokan.menzu-ndh.sbs/,六本木・麻布十番,090-9916-6888,11:00～23:00
お帰りBaby,東海通駅,愛知県名古屋市港区七番町３丁目１３,,,https://www.esthe-ranking.jp/tokaidori/shop-detail/148f9529-d662-4cee-8b95-15833bb2fed3/,http://meet-you.menzu-jdn.sbs/,愛知・名古屋市港区七番町 リラクゼーションエステ,080-2627-2624,24時間営業
ChuChu（チューチュー）,高畑駅,"35.140553996705485, 136.85326204786313",35.140553996705485,136.85326204786313,https://www.esthe-ranking.jp/tokaidori/shop-detail/f3f6bc02-2ee1-4970-8b7a-83547c652f1c/,https://chuchu.eey.jp/,六本木・麻布十番,090-6088-6688,12:00～翌 02:00
Spring,東海通駅1番出口,愛知県名古屋市港区七番町3-13-2,,,https://www.esthe-ranking.jp/tokaidori/shop-detail/e4cd3af4-5b1e-4b2b-97a7-947c4b405c9d/,https://spring.bdd.jp/,愛知・名古屋市港区七番町 リラクゼーションエステ,090-5721-6026,24時間営業
癒しのアリス（若いスタッフ在籍）,高畑駅,"35.13255690642784, 136.84513655337227",35.13255690642784,136.84513655337227,https://www.esthe-ranking.jp/tokaidori/shop-detail/1ab8691a-a1bd-4ab6-8a9b-4e5753c6fcee/,https://arisu-esute.navi.mn/,中川区中花町３４−番セブン-イレブン 名古屋中花町店 に着いたら、電話ください。,080-8030-0458,12:00～LAST
ほっと♡ミルク,高畑駅,愛知県名古屋市中川区中郷2-230,,,https://www.esthe-ranking.jp/tokaidori/shop-detail/13d4e162-75a4-47aa-bfbf-32cb8bbf4f1f/,https://hotmilk.crayonsite.net/,近くの【セブンイレブン（名古屋中郷2丁目店）】に着きましたら、ご連絡ください。,080-7896-3062,11:00～翌 03:00
心の癒し,鳴海駅,"35.07371746438411, 136.95682636439784",35.07371746438411,136.95682636439784,https://www.esthe-ranking.jp/kasadera/shop-detail/a80c67a5-96a6-49c6-b1b6-cb985fa73407/,https://kokoronoiyashi.bdd.jp/,緑区のリラクゼーション【心の癒し】です♪ 鳴海駅から近くてアクセス抜群！,090-4866-5282,12:00～翌 05:00
